Permit_ID,Company,Status_Code,Status,Inspectable,Increment,Bond_ID,Bond_Type,Bond_Institution,Current_Bond_Acreage,Original_Bond_Amount,Current_Bond_Amount
8980814,APEX ENERGY INC,RC,Permit Released,NO,99,851792,SUPPLEMENTAL ASSURANCE,EVERGREEN NATIONAL COMPANY,0,50000,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,99,851793,SUPPLEMENTAL ASSURANCE,EVERGREEN NATIONAL COMPANY,0,50000,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,99,851794,SUPPLEMENTAL ASSURANCE,EVERGREEN NATIONAL COMPANY,0,50000,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,1,251080,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,0,110200,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,2,251081,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,0,19400,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,3,251082,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,0,450900,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,5,260015,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,0,212000,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,1,559568,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,61100,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,2,559569,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,80500,0
8980814,APEX ENERGY INC,RC,Permit Released,NO,3,559570,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,218800,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,210330,SUPPLEMENTAL ASSURANCE,CONTINENTAL HERITAGE INSURANCE COMPANY,0,200000,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,8205-80-58,SUPPLEMENTAL ASSURANCE,FEDERAL INSURANCE COMPANY,0,150000,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,8205-81-16,SUPPLEMENTAL ASSURANCE,FEDERAL INSURANCE COMPANY,0,150000,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,64S105582646BCM,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,64S105582647BCM,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,4,210328,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,0,81100,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,5,210329,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,0,287700,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,2,8216-38-84,SURETY BOND,FEDERAL INSURANCE COMPANY,0,5000,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,3,8205-81-36,SURETY BOND,FEDERAL INSURANCE COMPANY,0,319900,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,4,8205-81-35,SURETY BOND,FEDERAL INSURANCE COMPANY,0,284000,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,5,8205-81-34,SURETY BOND,FEDERAL INSURANCE COMPANY,0,690800,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,6,8205-81-33,SURETY BOND,FEDERAL INSURANCE COMPANY,0,203900,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,1,64S105307110BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,35100,0
8980815,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,2,64S105505701BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,1810000,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,99,01I-002295,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,99,01I-002296,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,99,01I-002297,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,7,8205-80-68,SURETY BOND,FEDERAL INSURANCE COMPANY,0,122300,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,1,01I-002200,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,33800,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,2,01I-002201,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,190700,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,3,01I-002202,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,147400,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,4,01I-002203,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,163800,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,5,01I-002797,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,331200,0
8980817,PREMIER ELKHORN COAL LLC,RC,Permit Released,NO,6,01I-002798,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,152900,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,250520,SUPPLEMENTAL ASSURANCE,CONTINENTAL HERITAGE INSURANCE COMPANY,0,100000,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,251149,SUPPLEMENTAL ASSURANCE,CONTINENTAL HERITAGE INSURANCE COMPANY,0,50000,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,853620,SUPPLEMENTAL ASSURANCE,EVERGREEN NATIONAL COMPANY,0,50000,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,854058,SUPPLEMENTAL ASSURANCE,EVERGREEN NATIONAL COMPANY,0,100000,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,2,250519,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,9.2,75000,75000
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,3,251168,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,21,75000,75000
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,1,251359,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,23.6,92500,92500
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,6,251151,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,31.5,75000,103000
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,5,251150,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,26.9,108400,108400
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,7,251152,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,52.9,192500,197500
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,8,251153,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,61.9,98000,239500
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,4,250633,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,84.1,297000,300500
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,1,853899,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,64600,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,2,854057,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,22000,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,3,852247,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,53200,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,4,862362,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,232100,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,5,853465,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,63300,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,6,853466,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,16300,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,7,853467,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,135400,0
8980819,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,8,853468,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,72000,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,64S105218926BCM,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,64S105218927BCM,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,99,64S105218928BCM,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,1,01I-002175,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,12500,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,2,01I-002176,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,99200,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,3,64S105218931BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,20500,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,4,64S105218930BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,25500,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,5,64S105218929BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,30200,0
8980822,CLINTWOOD ELKHORN MINING LLC,RC,Permit Released,NO,9,64S105401357BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,12500,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,99,250444,SUPPLEMENTAL ASSURANCE,"BALL, CAROLE",0,150000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,99,250445,SUPPLEMENTAL ASSURANCE,"BALL, CAROLE",0,150000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,99,260002,SUPPLEMENTAL ASSURANCE,"BALL, CAROLE",0,150000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,99,260014,SUPPLEMENTAL ASSURANCE,"BALL, CAROLE",0,450000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,1,866566,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,100000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,1,251215,SURETY BOND,LE GRAND ENGINEERING,0,100000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,2,250255,SURETY BOND,LE GRAND ENGINEERING,0,155500,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,3,250272,SURETY BOND,LE GRAND ENGINEERING,0,227500,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,4,250319,SURETY BOND,LE GRAND ENGINEERING,0,75000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,5,251377,SURETY BOND,LE GRAND ENGINEERING,0,178500,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,8,250318,SURETY BOND,LE GRAND ENGINEERING,0,136000,0
8980825,APEX ENERGY INC,RC,Permit Released,NO,9,260016,SURETY BOND,LE GRAND ENGINEERING,0,310000,0
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,250534,SUPPLEMENTAL ASSURANCE,CONTINENTAL HERITAGE INSURANCE COMPANY,0,150000,150000
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,251360,SUPPLEMENTAL ASSURANCE,CONTINENTAL HERITAGE INSURANCE COMPANY,0,150000,150000
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,251361,SUPPLEMENTAL ASSURANCE,CONTINENTAL HERITAGE INSURANCE COMPANY,0,150000,150000
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,866644,SUPPLEMENTAL ASSURANCE,EVERGREEN NATIONAL COMPANY,0,150000,0
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,866645,SUPPLEMENTAL ASSURANCE,EVERGREEN NATIONAL COMPANY,0,150000,0
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,4,251170,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,36.8,101500,132000
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,6,251172,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,48.2,242300,242300
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,5,251171,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,58.4,260600,260600
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,1,251148,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,65.9,296800,296800
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,1,853476,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,6000,0
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,2,853475,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,24500,0
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,4,863782,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,74100,0
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,5,863783,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,206400,0
8980834,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,6,865198,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,242300,0
8980846,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,99,250448,SUPPLEMENTAL ASSURANCE,CONTINENTAL HERITAGE INSURANCE COMPANY,0,150000,150000
8980846,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,3,210214,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,50.1,178500,178500
8980846,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,2,210213,SURETY BOND,CONTINENTAL HERITAGE INSURANCE COMPANY,54.9,161000,192500
8980846,CAMBRIAN COAL LLC,A2,Reclamation Only,YES,1,863052,SURETY BOND,EVERGREEN NATIONAL COMPANY,0,57800,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,1,BP-09118-2,BOND POOL,KY BOND POOL,0,74300,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,2,BP-09118-3,BOND POOL,KY BOND POOL,0,105800,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,2,BP-09118-54,BOND POOL,KY BOND POOL,0,5000,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,3,BP-09118-4,BOND POOL,KY BOND POOL,0,340100,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,3,BP-09118-55,BOND POOL,KY BOND POOL,0,2300,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,4,BP-09118-5,BOND POOL,KY BOND POOL,0,111300,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,5,BP-09118-6,BOND POOL,KY BOND POOL,0,207500,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,6,BP-09118-7,BOND POOL,KY BOND POOL,0,152800,0
8980850,REVELATION ENERGY LLC,RC,Permit Released,NO,7,BP-09118-28,BOND POOL,KY BOND POOL,0,174600,0
