Permit_ID,Permittee,Type,Issue_Date,Facility_Name,Current_Status,Bond_Status
S505489,COAL-MAC LLC,Coal Surface Mine,01/31/1991,Whitman Creek Strip,Phase 1 Released,Released
U502398,COAL-MAC LLC,Coal Underground,06/02/1999,DIAMOND ENERGY MINE,Phase 1 Released,Released
U504889,COAL-MAC LLC,Coal Underground,03/15/1990,,Phase 1 Released,Released
U506392,COAL-MAC LLC,Coal Underground,02/01/1994,ADKINS FORK NO. 2 MINE,Phase 1 Released,Released
U506688,COAL-MAC LLC,Coal Underground,03/22/1989,NO. 38 MINE,Phase 1 Released,Released
S500615,"GREENBRIER MINERALS, LLC",Coal Surface Mine,02/24/2016,Toney Fork A-Ridge Surface Mine,Phase 1 Released,Released
P072900,MINGO LOGAN COAL LLC,Other - Preparation Plant,01/18/1981,,Phase 1 Released,Released
U062400,BLUESTONE COAL CORPORATION,Coal Underground,08/08/1980,,Phase 1 Released,Released
U401787,BLUESTONE COAL CORPORATION,Coal Underground,07/07/1988,,Phase 1 Released,Released
U402295,BLUESTONE COAL CORPORATION,Coal Underground,05/13/1996,#52 DEEP MINE,Phase 1 Released,Released
U402389,BLUESTONE COAL CORPORATION,Coal Underground,11/14/1989,,Phase 1 Released,Released
U402890,BLUESTONE COAL CORPORATION,Coal Underground,03/13/1991,,Phase 1 Released,Released
U401993,"CARETTA MINING, INC.",Coal Underground,12/20/1994,CARETTA MINE NO. 1,Phase 1 Released,Released
S400305,KENTUCKY FUEL CORPORATION,Coal Surface Mine,10/03/2005,Puncheoncamp Thin Seam Mine #2,Phase 1 Released,Released
S400504,KENTUCKY FUEL CORPORATION,Coal Surface Mine,12/20/2004,Puncheoncamp Thin Seam Mine,Phase 1 Released,Released
S006879,"MID-VOL COAL SALES, INC.",Coal Surface Mine,05/22/1979,FREEMAN BRANCH SURFACE MINE,Phase 1 Released,Released
S400809,"MID-VOL COAL SALES, INC.",Coal Surface Mine,02/10/2016,Dan's Branch Surface Mine,Phase 1 Released,Released
U401200,"RIVERSIDE ENERGY COMPANY, LLC",Coal Underground,04/30/2001,Adkins Branch Mine No. 1,Phase 1 Released,Released
U401299,"SOUTHERN MINERALS, INC.",Coal Underground,03/10/2000,Eckman Deep Mine No. 2,Phase 1 Released,Released
S401808,"CORNERSTONE MINING, LLC",Coal Surface Mine,02/04/2010,McComas Surface Mine No. 1,Phase 1 Released,Released
U508087,"ACTIVE RESOURCES, INC.",Coal Underground,02/08/1988,,Phase 1 Released,Released
U505387,"APPALACHIAN RESOURCE WEST VIRGINIA, LLC",Coal Underground,12/28/1987,,Phase 1 Released,Released
U505487,"APPALACHIAN RESOURCE WEST VIRGINIA, LLC",Coal Underground,12/28/1987,,Phase 1 Released,Released
S500997,"ARGUS ENERGY WV, LLC",Coal Surface Mine,07/25/1997,JUDE BR SURFACE NO. 2,Phase 1 Released,Released
S501694,"ARGUS ENERGY WV, LLC",Coal Surface Mine,11/17/1995,JUDE BRANCH SURFACE MINE,Phase 1 Released,Released
S007280,COAL-MAC LLC,Coal Surface Mine,07/25/1980,,Phase 1 Released,Released
S017978,COAL-MAC LLC,Coal Surface Mine,10/18/1978,,Phase 1 Released,Released
S500905,COAL-MAC LLC,Coal Surface Mine,07/13/2006,MT-500 SURFACE MINE,Phase 1 Released,Released
S503288,COAL-MAC LLC,Coal Surface Mine,09/14/1988,,Phase 1 Released,Released
U005785,COAL-MAC LLC,Coal Underground,08/21/1985,,Phase 1 Released,Released
U006685,COAL-MAC LLC,Coal Underground,09/23/1985,,Phase 1 Released,Released
U500108,COAL-MAC LLC,Coal Underground,10/14/2008,MT-41 Deep Mine,Phase 1 Released,Released
U500597,COAL-MAC LLC,Coal Underground,06/06/1997,N. MARROWBONE DEEP,Phase 1 Released,Released
U502006,COAL-MAC LLC,Coal Underground,09/06/2007,LAUREL CREEK MINE #8,Phase 1 Released,Released
U509587,"HAMPDEN COAL, LLC",Coal Underground,03/15/1988,,Phase 1 Released,Released
U066700,"LEXINGTON COAL COMPANY, LLC",Coal Underground,12/15/1987,,Phase 1 Released,Released
R501296,"RED OAK, INC.",Reprocessing,10/01/1996,SCARLET REFUSE -DMM-21,Phase 1 Released,Released
U009083,"BIRCH RIVER RESOURCES, LLC",Coal Underground,05/12/1983,,Phase 1 Released,Released
U303292,"HUTCHINSON MINERALS, LLC",Coal Underground,05/12/1995,FIVE BLOCK MINE #2,Phase 1 Released,Released
S201988,"ICG EASTERN, LLC",Coal Surface Mine,09/02/1988,KNIGHT-INK #1,Phase 1 Released,Released
S006385,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,07/10/1985,TWENTY MILE CREEK MINE NO. 901,Phase 1 Released,Released
S008776,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,03/26/1976,,Phase 1 Released,Released
U026900,"LEXINGTON COAL COMPANY, LLC",Coal Underground,04/11/1978,,Phase 1 Released,Released
U045800,"LEXINGTON COAL COMPANY, LLC",Coal Underground,08/21/1979,,Phase 1 Released,Released
U067600,"LEXINGTON COAL COMPANY, LLC",Coal Underground,01/06/1981,,Phase 1 Released,Released
U302494,"LEXINGTON COAL COMPANY, LLC",Coal Underground,04/13/1995,WINIFREDE X-1 DEEP MINE,Phase 1 Released,Released
S301505,"LOWER HUTCHINSON MINERALS, LLC",Coal Surface Mine,04/27/2006,Hutchinson Branch Sur Mi No. 1,Phase 1 Released,Released
S300317,QUINWOOD COAL COMPANY LLC,Coal Surface Mine,03/05/2018,Surface Mine No. 1,Phase 1 Released,Released
S301506,"RESOURCES LIMITED, LLC",Coal Surface Mine,02/27/2007,Laurel No. 2 Mine,Phase 1 Released,Released
S302210,"SPRING CREEK ENERGY COMPANY, LLC",Coal Surface Mine,08/02/2012,Rock Camp Surface No. 1,Phase 1 Released,Released
S306987,"WV RECLAIM CO, LLC",Coal Surface Mine,04/13/1988,MEADOW CREEK SURFACE NO. 2,Phase 1 Released,Released
U008383,CLEAR FORK COAL COMPANY,Coal Underground,05/04/1983,,Phase 1 Released,Released
E003800,"LEXINGTON COAL COMPANY, LLC",Coal Underground,10/29/1980,NO.7 MINE IRENE PORTAL,Phase 1 Released,Released
U306087,"PERFORMANCE COAL COMPANY, LLC",Coal Underground,09/17/1987,Hazy Creek No. 2 Gas Mine,Phase 1 Released,Released
O000183,POCAHONTAS COAL COMPANY LLC,Other - Preparation Plant,01/07/1983,Preparation Plant,Phase 1 Released,Released
U402795,"PRIME MET, INC.",Coal Underground,05/08/1996,WAR EAGLE DEEP MINE,Phase 1 Released,Released
S301100,"SUNDIAL MINING, LLC",Coal Surface Mine,09/18/2003,Shumate Powellton Surface Mine,Phase 1 Released,Released
S304086,"WHITE RIDGE COAL COMPANY, INC.",Coal Surface Mine,04/15/1986,CHICKASAW MINE,Phase 1 Released,Released
U001984,WOLF RUN MINING LLC,Coal Underground,02/14/1984,,Phase 1 Released,Released
S501194,"ARGUS ENERGY WV, LLC",Coal Surface Mine,01/11/1995,ROLLEM FORK #2,Phase 1 Released,Released
S501299,"ARGUS ENERGY WV, LLC",Coal Surface Mine,08/05/2000,LAUREL BRANCH SURFACE MINE,Phase 1 Released,Released
S501589,"ARGUS ENERGY WV, LLC",Coal Surface Mine,08/11/1989,,Phase 1 Released,Released
U500891,"ARGUS ENERGY WV, LLC",Coal Underground,09/18/1991,,Phase 1 Released,Released
U500896,"ARGUS ENERGY WV, LLC",Coal Underground,11/22/1996,UNDERGROUND MINE #4,Phase 1 Released,Released
U501697,"ARGUS ENERGY WV, LLC",Coal Underground,09/11/1997,UNDERGROUND MINE NO 5,Phase 1 Released,Released
U502292,"ARGUS ENERGY WV, LLC",Coal Underground,06/01/1993,KIAH CREEK MINE #1,Phase 1 Released,Released
S023576,"ICG EASTERN, LLC",Coal Surface Mine,10/29/1976,,Phase 1 Released,Released
S024076,"ICG EASTERN, LLC",Coal Surface Mine,10/29/1976,,Phase 1 Released,Released
S201492,"ICG EASTERN, LLC",Coal Surface Mine,10/14/1992,JACKS RUN VALLEY FILLS NO. 2 &,Phase 1 Released,Released
E007400,"CM ENERGY OPERATIONS, LP",Coal Underground,01/18/1981,,Phase 1 Released,Released
U400196,"RIVERSIDE ENERGY COMPANY, LLC",Coal Underground,07/17/1996,JIMS BRANCH MINE NO. 3A,Phase 1 Released,Released
U401300,"RIVERSIDE ENERGY COMPANY, LLC",Coal Underground,04/30/2001,Copperhead Mine No. 1,Phase 1 Released,Released
O000184,"ROAD FORK DEVELOPMENT COMPANY, LLC",Other,01/17/1984,REFUSE AREA NO. 1,Phase 1 Released,Released
S500613,"ROCKWELL MINING, LLC",Coal Surface Mine,12/23/2014,Eagle Surface Mine,Phase 1 Released,Released
S003882,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,02/12/1982,,Phase 2 Released,Released
S502689,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,11/09/1989,,Phase 2 Released,Released
S502995,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,03/04/1996,WILLIAMS MT SURFACE MINE,Phase 2 Released,Released
S508088,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,02/16/1989,,Phase 2 Released,Released
U501295,"INDEPENDENCE COAL COMPANY, LLC",Coal Underground,08/18/1995,TWILIGHT CHILTON R MINE,Phase 2 Released,Released
H037900,"KANAWHA EAGLE MINING, LLC",Other - Haulroad Only,10/28/1978,,Phase 2 Released,Released
S007076,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,01/09/1976,,Phase 2 Released,Released
S502387,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,06/18/1987,,Phase 2 Released,Released
S504090,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,10/20/1993,NELLIS MINE,Phase 2 Released,Released
O301907,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,01/25/2008,Jarrett Branch Access Road,Phase 2 Released,Released
S303390,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,06/27/1991,SCRABBLE CREEK #1,Phase 2 Released,Released
H035600,QUINWOOD COAL COMPANY LLC,Other - Haulroad Only,05/25/1978,Haulroad,Phase 2 Released,Released
U000685,"ACTIVE RESOURCES, INC.",Coal Underground,01/23/1985,,Phase 2 Released,Released
U500800,"ACTIVE RESOURCES, INC.",Coal Underground,08/05/2000,RICH CREEK - WILLIAMSON MINE 1,Phase 2 Released,Released
S502393,BANDMILL COAL LLC,Coal Surface Mine,11/17/1993,,Phase 2 Released,Released
U502008,"GREENBRIER MINERALS, LLC",Coal Underground,10/10/2008,Dingess Br-Chilton Mine No. 2,Phase 2 Released,Released
U015000,BLUESTONE COAL CORPORATION,Coal Underground,09/07/1977,,Phase 2 Released,Released
U046000,BLUESTONE COAL CORPORATION,Coal Underground,08/21/1979,,Phase 2 Released,Released
U048100,BLUESTONE COAL CORPORATION,Coal Underground,11/02/1979,,Phase 2 Released,Released
U401892,BLUESTONE COAL CORPORATION,Coal Underground,08/21/1992,NO. 46 DEEP MINE,Phase 2 Released,Released
U402192,BLUESTONE COAL CORPORATION,Coal Underground,11/30/1992,,Phase 2 Released,Released
U402588,BLUESTONE COAL CORPORATION,Coal Underground,10/20/1988,MINE NO. 36,Phase 2 Released,Released
U402790,BLUESTONE COAL CORPORATION,Coal Underground,03/13/1991,,Phase 2 Released,Released
U402392,"MID-VOL COAL SALES, INC.",Coal Underground,03/30/1994,BLACK WOLF NO. 9 MINE,Phase 2 Released,Released
U001185,"RAMACO RESOURCES, LLC",Coal Underground,02/25/1985,,Phase 2 Released,Released
U501891,"ACTIVE RESOURCES, INC.",Coal Underground,09/18/1991,,Phase 2 Released,Released
S400600,"APPALACHIAN RESOURCE WEST VIRGINIA, LLC",Coal Surface Mine,05/25/2001,Thacker Remining #1,Phase 2 Released,Released
O500314,COAL-MAC LLC,Other,01/16/2015,Twin Branch East,Phase 2 Released,Released
S003985,COAL-MAC LLC,Coal Surface Mine,05/03/1985,,Phase 2 Released,Released
S506286,COAL-MAC LLC,Coal Surface Mine,08/12/1986,,Phase 2 Released,Released
U500304,COAL-MAC LLC,Coal Underground,08/23/2004,LAUREL CREEK MINE #5,Phase 2 Released,Released
U501091,COAL-MAC LLC,Coal Underground,06/07/1991,,Phase 2 Released,Released
E001700,"LEXINGTON COAL COMPANY, LLC",Coal Underground,05/05/1980,,Phase 2 Released,Released
U500498,"LEXINGTON COAL COMPANY, LLC",Coal Underground,08/11/1998,RIDGE ALMA C DEEP MINE,Phase 2 Released,Released
S501294,"MEGA HIGHWALL MINING, LLC",Coal Surface Mine,11/23/1994,HERNSHAW CUT THROUGH,Phase 2 Released,Released
S501592,"MEGA HIGHWALL MINING, LLC",Coal Surface Mine,11/24/1992,RIGHTHAND FORK,Phase 2 Released,Released
U500196,"MEGA HIGHWALL MINING, LLC",Coal Underground,09/23/1996,RIGHTHAND FORK DEEP MINE,Phase 2 Released,Released
S508286,"REFLECTANCE ENERGY, LLC",Coal Surface Mine,08/25/1986,,Phase 2 Released,Released
H015500,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,07/22/1975,DR-21 HAULROAD,Phase 2 Released,Released
S005185,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,06/12/1985,,Phase 2 Released,Released
S301192,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,11/02/1993,"AREA ""X""",Phase 2 Released,Released
S302987,"WV RECLAIM CO, LLC",Coal Surface Mine,07/17/1987,MEADOW CREEK SURFACE #1,Phase 2 Released,Released
D004081,CLEAR FORK COAL COMPANY,Coal Underground,11/16/1981,Rowland No. 14 Mine,Phase 2 Released,Released
S300106,POCAHONTAS COAL COMPANY LLC,Coal Surface Mine,12/11/2006,Tommy Crk Highwall Mine No. 2,Phase 2 Released,Released
S301508,POCAHONTAS COAL COMPANY LLC,Coal Surface Mine,08/30/2010,Beckley Highwall Mine No. 2,Phase 2 Released,Released
S302012,POCAHONTAS COAL COMPANY LLC,Coal Surface Mine,07/16/2013,Devils Backbone HWM #1,Phase 2 Released,Released
S302203,POCAHONTAS COAL COMPANY LLC,Coal Surface Mine,11/09/2004,Tommy Creek Highwall Mine No.,Phase 2 Released,Released
S302407,POCAHONTAS COAL COMPANY LLC,Coal Surface Mine,05/20/2008,Beckley Seam Highwall Mn No. 1,Phase 2 Released,Released
U509988,"ARGUS ENERGY WV, LLC",Coal Underground,06/21/1989,,Phase 2 Released,Released
U510088,"ARGUS ENERGY WV, LLC",Coal Underground,06/21/1989,,Phase 2 Released,Released
S003576,"ICG EASTERN, LLC",Coal Surface Mine,02/06/1976,,Phase 2 Released,Released
P072600,"MOUNTAIN EAGLE MINING, LLC",Other - Preparation Plant,01/18/1981,BECKLEY #2 PREP PLANT & REFUSE,Phase 2 Released,Released
S301400,"PRITCHARD MINING COMPANY, INC.",Coal Surface Mine,06/19/2001,Dry Branch Surface Mine,Re-Activated after Release,Bonded
S300404,"KEYSTONE WEST VIRGINIA, LLC",Coal Surface Mine,04/03/2006,Rush Creek No. 2 Surface Mine,Reinstated,Bonded
S300499,"KEYSTONE WEST VIRGINIA, LLC",Coal Surface Mine,04/18/2001,RUSH CREEK SURFACE MINE,Reinstated,Bonded
S300905,"KEYSTONE WEST VIRGINIA, LLC",Coal Surface Mine,08/31/2006,KD Surface Mine No. 1,Reinstated,Bonded
U400505,"CARDINAL RECLAMATION COMPANY, LLC",Coal Underground,12/28/2005,Vansant #5A,Reinstated,Bonded
U401495,"CARDINAL RECLAMATION COMPANY, LLC",Coal Underground,08/31/1995,VANSANT MINE NO. 3,Reinstated,Bonded
S501006,"REFLECTANCE ENERGY, LLC",Coal Surface Mine,12/05/2007,WHITE OAK SURFACE MINE #6,Reinstated,Bonded
S502201,"REFLECTANCE ENERGY, LLC",Coal Surface Mine,10/29/2003,SPRING FORK SURFACE MINE NO. 1,Reinstated,Bonded
U001883,"MOUNTAIN EAGLE MINING, LLC",Coal Underground,02/02/1983,,Reinstated,Bonded
H039600,"BLACK CASTLE MINING COMPANY, LLC",Other - Haulroad Only,04/02/1979,,Renewed,Bonded
S500105,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,07/24/2007,SHORT RIDGE SURFACE MINE,Renewed,Bonded
S500408,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,03/09/2009,Area 3 Surface Mine,Renewed,Bonded
S502300,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,01/14/2003,BLACK CASTLE CONTOUR SURFACE,Renewed,Bonded
S502401,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,06/03/2003,LEXERD SURFACE MINE,Renewed,Bonded
S502898,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,06/11/2003,WEST OF STOLLINGS,Renewed,Bonded
S505792,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,09/01/1994,EAST OF STOLLINGS SURFACE MINE,Renewed,Bonded
S507586,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,11/07/1986,,Renewed,Bonded
S601189,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,08/02/1989,,Renewed,Bonded
S602688,"BLACK CASTLE MINING COMPANY, LLC",Coal Surface Mine,12/20/1988,,Renewed,Bonded
H053400,COAL-MAC LLC,Other - Haulroad Only,08/27/1980,,Renewed,Bonded
P060500,COAL-MAC LLC,Other - Preparation Plant,01/18/1981,,Renewed,Bonded
S000781,COAL-MAC LLC,Coal Surface Mine,01/16/1981,SURFACE MINE,Renewed,Bonded
S502294,COAL-MAC LLC,Coal Surface Mine,11/22/1996,(OLD) S-67-83 & S-86-84,Renewed,Bonded
S501707,"EAGLE MINING, LLC",Coal Surface Mine,04/15/2009,SYNERGY #2 SURFACE MINE,Renewed,Bonded
O501496,"ELK RUN COAL COMPANY, LLC",Other - Haulroad Only,11/04/1996,BLUE PENNANT/TWILIGHT HAULROAD,Renewed,Bonded
U502207,"ELK RUN COAL COMPANY, LLC",Coal Underground,08/08/2008,HUNTER PEERLESS DEEP MINE,Renewed,Bonded
H000600,"ERP ENVIRONMENTAL FUND, INC.",Other - Haulroad Only,08/04/1993,FILE W/U-6010-88,Renewed,Bonded
O000681,"ERP ENVIRONMENTAL FUND, INC.",Other,09/03/1981,,Renewed,Bonded
O001483,"ERP ENVIRONMENTAL FUND, INC.",Other,01/24/1983,FILED WITH U-6010-88,Renewed,Bonded
O002882,"ERP ENVIRONMENTAL FUND, INC.",Other - Haulroad Only,06/17/1982,FILED WITH U-6010-88,Renewed,Bonded
O006983,"ERP ENVIRONMENTAL FUND, INC.",Other,05/17/1983,FILED WITH U-6010-88,Renewed,Bonded
O007682,"ERP ENVIRONMENTAL FUND, INC.",Other - Refuse Disposal,12/17/1982,FILED WITH U-6010-88,Renewed,Bonded
O501097,"ERP ENVIRONMENTAL FUND, INC.",Other,06/30/1997,ANCILLARY FACILITIES,Renewed,Bonded
P049500,"ERP ENVIRONMENTAL FUND, INC.",Other - Preparation Plant,05/29/1980,,Renewed,Bonded
S003285,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,04/12/1985,,Renewed,Bonded
S010380,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,10/14/1980,,Renewed,Bonded
S010677,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,07/18/1977,,Renewed,Bonded
S012878,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,06/08/1978,,Renewed,Bonded
S500396,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,09/04/1996,HOBET 21 WEST RIDGE SURFACE,Renewed,Bonded
S500404,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,01/21/2005,WESTRIDGE SOUTH NO. 1 SURFACE,Renewed,Bonded
S501692,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,11/24/1992,SUGARTREE BRANCH PERMIT,Renewed,Bonded
S502095,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,11/30/1995,NORTH RIDGE SURFACE MINE,Renewed,Bonded
S502799,"ERP ENVIRONMENTAL FUND, INC.",Coal Surface Mine,12/20/2002,HEWITT CREEK SURFACE MINE NO.,Renewed,Bonded
U500506,"ERP ENVIRONMENTAL FUND, INC.",Coal Underground,07/20/2006,Dorothy #3 Mine,Renewed,Bonded
U505391,"ERP ENVIRONMENTAL FUND, INC.",Coal Underground,02/24/1994,BIG MOUNTAIN NO. 16,Renewed,Bonded
S400500,FALCON RECLAMATION LIMITED LIABILITY COMPANY,Coal Surface Mine,05/07/2001,FALCON SURFACE MINE,Renewed,Bonded
S500709,"GREENBRIER MINERALS, LLC",Coal Surface Mine,11/20/2013,Toney Fork Surface Mine No. 3,Renewed,Bonded
S503395,"GREENBRIER MINERALS, LLC",Coal Surface Mine,05/28/1998,TONEY FORK SURFACE #2,Renewed,Bonded
U500594,"INDEPENDENCE COAL COMPANY, LLC",Coal Underground,02/09/1995,BLACK KING,Renewed,Bonded
H022800,"KANAWHA EAGLE MINING, LLC",Other - Haulroad Only,07/21/1976,,Renewed,Bonded
U500504,"KANAWHA EAGLE MINING, LLC",Coal Underground,12/20/2004,Peerless Deep Mine,Renewed,Bonded
U500704,"KANAWHA EAGLE MINING, LLC",Coal Underground,12/20/2004,WINIFREDE DEEP MINE,Renewed,Bonded
U501004,"KANAWHA EAGLE MINING, LLC",Coal Underground,07/07/2005,COALBURG #3 DEEP MINE,Renewed,Bonded
U503608,"KANAWHA EAGLE MINING, LLC",Coal Underground,07/15/2010,Eagle No. 2 Deep Mine,Renewed,Bonded
D008082,"LCC WEST VIRGINIA, LLC",Coal Underground,07/16/1982,,Renewed,Bonded
D008882,"LCC WEST VIRGINIA, LLC",Coal Underground,08/02/1982,,Renewed,Bonded
S500192,"LCC WEST VIRGINIA, LLC",Coal Surface Mine,10/18/1993,HORSE CREEK MINE,Renewed,Bonded
S500491,"LCC WEST VIRGINIA, LLC",Coal Surface Mine,04/15/1991,,Renewed,Bonded
O003484,"LEXINGTON COAL COMPANY, LLC",Other,08/10/1984,,Renewed,Bonded
O500711,"LEXINGTON COAL COMPANY, LLC",Other,03/11/2013,Preparation Plant Utility Area No. 1,Renewed,Bonded
O500912,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,03/12/2013,Haulroad No. 4,Renewed,Bonded
O501001,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,11/22/2002,FORK CREEK HAULROAD NO.2,Renewed,Bonded
O501106,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,07/30/2007,BULL CREEK HAULROAD,Renewed,Bonded
O501399,"LEXINGTON COAL COMPANY, LLC",Other - Refuse Disposal,03/31/2000,REFUSE DISPOSAL AREA NO. 2,Renewed,Bonded
O501800,"LEXINGTON COAL COMPANY, LLC",Other - Refuse Disposal,07/30/2001,CHERRY TREE HOLLOW REFUSE,Renewed,Bonded
O501992,"LEXINGTON COAL COMPANY, LLC",Other - Preparation Plant,03/22/1994,CHESTERFIELD PREPARATION PLANT,Renewed,Bonded
O502198,"LEXINGTON COAL COMPANY, LLC",Other,02/23/1999,FORK CREEK PREPARATION PLANT,Renewed,Bonded
O503708,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,01/28/2010,Haulroad No. 3,Renewed,Bonded
O504091,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,01/27/1993,,Renewed,Bonded
O505788,"LEXINGTON COAL COMPANY, LLC",Other,09/25/1989,,Renewed,Bonded
O506086,"LEXINGTON COAL COMPANY, LLC",Other,12/23/1986,,Renewed,Bonded
O509588,"LEXINGTON COAL COMPANY, LLC",Other - Haulroad Only,03/13/1989,,Renewed,Bonded
S500102,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,01/02/2004,GLORY SURFACE MINE,Renewed,Bonded
S500398,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,06/03/1998,TWILIGHT II SURFACE MINE,Renewed,Bonded
S500812,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,09/09/2013,Surface Mine No. 9,Renewed,Bonded
S502007,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,11/13/2008,CRESCENT #2 SURFACE MINE,Renewed,Bonded
S502301,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,06/09/2004,LOCUST FORK SURFACE MINE,Renewed,Bonded
S502396,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,08/20/1997,TWILIGHT MTR SURFACE,Renewed,Bonded
S502408,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,03/30/2012,TWILIGHT III-A SURFACE MINE,Renewed,Bonded
S502808,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,03/25/2010,TWILIGHT SOUTH SURFACE MINE,Renewed,Bonded
S503097,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,11/19/1997,RED CEDAR SURFACE MINE NO. 1,Renewed,Bonded
S503195,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,03/12/1996,WEST CAZY SURFACE MINE,Renewed,Bonded
U005783,"LEXINGTON COAL COMPANY, LLC",Coal Underground,03/09/1983,,Renewed,Bonded
U501003,"LEXINGTON COAL COMPANY, LLC",Coal Underground,04/01/2004,Black Walnut No. 1 Mine,Renewed,Bonded
U501103,"LEXINGTON COAL COMPANY, LLC",Coal Underground,04/01/2004,BLACK WALNUT NO. 2 MINE,Renewed,Bonded
U501203,"LEXINGTON COAL COMPANY, LLC",Coal Underground,05/03/2004,Fork Creek No. 3 Mine,Renewed,Bonded
U501398,"LEXINGTON COAL COMPANY, LLC",Coal Underground,11/25/1998,JUSTICE NO. 1 DEEP MINE,Renewed,Bonded
